ATCOCode,LocalityName,ParentLocalityName,Longitude,Latitude
1800SBH1791,Spinningfields,Manchester City Centre,-2.249877,53.47952
1800EB05911,Sportcity,Manchester,-2.19671,53.48435
1800EB05941,Sportcity,Manchester,-2.194616,53.48118
1800EB17961,Sportcity,Manchester,-2.194091959,53.48193231
1800EB17971,Sportcity,Manchester,-2.193338,53.48194
1800EB32531,Sportcity,Manchester,-2.202498,53.48161
1800EB32541,Sportcity,Manchester,-2.202906,53.48176
1800EB32551,Sportcity,Manchester,-2.196923,53.48147
1800EB32561,Sportcity,Manchester,-2.195629,53.48204
1800EB32571,Sportcity,Manchester,-2.19844,53.48689
1800EB32581,Sportcity,Manchester,-2.197829,53.48521
1800EB32601,Sportcity,Manchester,-2.199634,53.48776
1800EB32921,Sportcity,Manchester,-2.196168,53.48127
1800EBH1011,Sportcity,Manchester,-2.194067,53.4863
1800EBH1012,Sportcity,Manchester,-2.194067,53.4863
1800EBH1021,Sportcity,Manchester,-2.194145,53.48693
1800EBH1022,Sportcity,Manchester,-2.194145,53.48693
1800EBH2002,Sportcity,Manchester,-2.202384,53.48287
1800SYBS002,Sportcity,Manchester,-2.201715,53.48792
1800ZZMAECS1,Sportcity,Manchester,-2.200646,53.4851
1800ZZMAECS2,Sportcity,Manchester,-2.20137,53.48502
1800ZZMAECS3,Sportcity,Manchester,-2.203027,53.48511
1800ZZMAVPK1,Sportcity,Manchester,-2.191894,53.4824
1800ZZMAVPK2,Sportcity,Manchester,-2.193956,53.48198
1800ZZMAVPK3,Sportcity,Manchester,-2.194981,53.48189
1800NE01341,Spotland,Rochdale,-2.179826,53.62516
1800NE01581,Spotland,Rochdale,-2.182081,53.62563
1800NE01591,Spotland,Rochdale,-2.181854,53.62572
1800NE02691,Spotland,Rochdale,-2.173849,53.62038
1800NE16461,Spotland,Rochdale,-2.181949,53.62317
1800NE19821,Spotland,Rochdale,-2.166527,53.62286
1800NE19831,Spotland,Rochdale,-2.166861739,53.62341391
1800NE21901,Spotland,Rochdale,-2.181373,53.62271
1800NE25631,Spotland,Rochdale,-2.167876,53.62015
1800NE25641,Spotland,Rochdale,-2.168074,53.62032
1800NE25651,Spotland,Rochdale,-2.170553,53.62042
1800NE25661,Spotland,Rochdale,-2.170916,53.62033
1800NE25671,Spotland,Rochdale,-2.1732,53.62059
1800NE25681,Spotland,Rochdale,-2.174943,53.6216
1800NE25691,Spotland,Rochdale,-2.180914,53.62154
1800NE25701,Spotland,Rochdale,-2.181231,53.62149
1800NE48731,Spotland,Rochdale,-2.182277,53.62197
1800NE48741,Spotland,Rochdale,-2.18258,53.62209
1800NE48751,Spotland,Rochdale,-2.178907,53.62249
1800NE48761,Spotland,Rochdale,-2.179135,53.62263
1800NE48771,Spotland,Rochdale,-2.175229,53.62131
1800NE48781,Spotland,Rochdale,-2.176054,53.62358
1800NE48791,Spotland,Rochdale,-2.176358,53.6237
1800NE48801,Spotland,Rochdale,-2.176892,53.62488
1800NE48811,Spotland,Rochdale,-2.176893,53.62524
1800NE48821,Spotland,Rochdale,-2.179044,53.6262
1800NE48831,Spotland,Rochdale,-2.179437,53.62619
1800NE48841,Spotland,Rochdale,-2.181509,53.62627
1800NE48851,Spotland,Rochdale,-2.181615,53.6264
1800NEH1011,Spotland,Rochdale,-2.167156,53.62155
1800NEH1012,Spotland,Rochdale,-2.167156,53.62155
1800NEH3441,Spotland,Rochdale,-2.174898,53.62175
1800NEH3621,Spotland,Rochdale,-2.182052,53.62602
1800NEH3622,Spotland,Rochdale,-2.182052,53.62602
1800NEH3631,Spotland,Rochdale,-2.181418,53.6226
1800NEH3632,Spotland,Rochdale,-2.181418,53.6226
1800NEH3641,Spotland,Rochdale,-2.173775,53.62076
1800NEH3642,Spotland,Rochdale,-2.173775,53.62076
1800WK10841,Spring View,Wigan,-2.61240553,53.52917568
1800WK10842,Spring View,Wigan,-2.612375,53.52922
1800WK11081,Spring View,Wigan,-2.61246,53.52928
1800WK45991,Spring View,Wigan,-2.608272,53.52607
1800WK46001,Spring View,Wigan,-2.608453248,53.5260319
1800WK46011,Spring View,Wigan,-2.610808,53.52722
1800WK46021,Spring View,Wigan,-2.611825,53.52764
1800WK46031,Spring View,Wigan,-2.613527,53.52954
1800WK46041,Spring View,Wigan,-2.614241,53.52987
1800WKH2941,Spring View,Wigan,-2.611043,53.52992
1800WKH2942,Spring View,Wigan,-2.611072,53.52985
1800WKH2951,Spring View,Wigan,-2.60805,53.52921
1800WKH2952,Spring View,Wigan,-2.607926,53.52925
1800WKH4891,Spring View,Wigan,-2.60959,53.53092
1800WKH4901,Spring View,Wigan,-2.60919,53.53082
1800WKH4911,Spring View,Wigan,-2.60601,53.53018
1800WKH4921,Spring View,Wigan,-2.60621,53.53016
1800WKH4931,Spring View,Wigan,-2.610846046,53.52983083
1800WKH4941,Spring View,Wigan,-2.60822,53.5293
1800WK08141,Springfield,Wigan,-2.652521,53.55879
1800WK10001,Springfield,Wigan,-2.650768,53.55767
1800WK12801,Springfield,Wigan,-2.648919,53.55622
1800WK23331,Springfield,Wigan,-2.658288,53.55587
1800WK23341,Springfield,Wigan,-2.655681,53.55424
1800WK23351,Springfield,Wigan,-2.655282,53.55383
1800WK23361,Springfield,Wigan,-2.653075,53.55257
1800WK23431,Springfield,Wigan,-2.647999,53.55429
1800WK23441,Springfield,Wigan,-2.648157,53.55479
1800WK23451,Springfield,Wigan,-2.649039,53.55618
1800WK23461,Springfield,Wigan,-2.650342,53.55743
1800WK23491,Springfield,Wigan,-2.652416,53.55885
1800WKH3371,Springfield,Wigan,-2.653189,53.55805
1800WKH3372,Springfield,Wigan,-2.65361,53.55793
1800WKH4301,Springfield,Wigan,-2.654632,53.55764
1800ED06461,Springhead,,-2.063666,53.53801
1800ED30771,Springhead,,-2.057569,53.53733
1800ED30781,Springhead,,-2.058203,53.53741
1800ED30791,Springhead,,-2.06153816,53.53773926
1800ED30801,Springhead,,-2.063741,53.53787
1800EDH1671,Springhead,,-2.059401139,53.54168622
1800EDH1672,Springhead,,-2.059328,53.54339
1800EDH1931,Springhead,,-2.05915488,53.53824381
1800EDH1932,Springhead,,-2.058822,53.53777
1800EDH1941,Springhead,,-2.059748232,53.54170403
1800EDH1942,Springhead,,-2.0597,53.53942
1800EDH3401,Springhead,,-2.063178,53.54494
1800EDH3402,Springhead,,-2.063178,53.54494
1800EDH3491,Springhead,,-2.054331,53.54194
1800EDH3492,Springhead,,-2.054331,53.54194
1800EDH5181,Springhead,,-2.060815024,53.53851263
1800EH46441,St Annes Estate,Denton,-2.105978,53.46095
1800EH46451,St Annes Estate,Denton,-2.105918,53.46122
1800EH46461,St Annes Estate,Denton,-2.106658,53.46213
1800EH46471,St Annes Estate,Denton,-2.106749,53.46206
1800EHH0301,St Annes Estate,Denton,-2.107318538,53.46102678
1800EHH0302,St Annes Estate,Denton,-2.106655,53.46095
1800EHH2211,St Annes Estate,Denton,-2.107228488,53.4611527
1800SB00181,St Georges,Hulme,-2.257787038,53.46694494
1800SB00201,St Georges,Hulme,-2.258127,53.47083
1800SB00251,St Georges,Hulme,-2.258031,53.46997
1800SB00331,St Georges,Hulme,-2.257634,53.46655
1800SB11751,St Georges,Hulme,-2.258755,53.46765
1800SB15371,St Georges,Hulme,-2.258998,53.46556
1800SB30321,St Georges,Hulme,-2.259208,53.46776
1800SBH0521,St Georges,Hulme,-2.257751,53.4685
1800SBH1521,St Georges,Hulme,-2.258101,53.46915
1800SJ00321,St Georges,Hulme,-2.262053,53.46495
1800SJ00451,St Georges,Hulme,-2.265538,53.46591
1800SJ00611,St Georges,Hulme,-2.263387,53.46646
1800SJ00631,St Georges,Hulme,-2.260005,53.4652
1800SJ30271,St Georges,Hulme,-2.266431,53.46662
1800SJ30281,St Georges,Hulme,-2.266762,53.4666
1800SJ30451,St Georges,Hulme,-2.265418,53.46605
1800SJ30511,St Georges,Hulme,-2.263571,53.46453
1800SJH1551,St Georges,Hulme,-2.262804,53.46463
1800SJH1552,St Georges,Hulme,-2.262804,53.46463
1800NE04671,Stakehill,Middleton,-2.173904,53.57122
1800NE04681,Stakehill,Middleton,-2.17131716,53.57004425
1800NE04691,Stakehill,Middleton,-2.163770838,53.56709767
1800NE04701,Stakehill,Middleton,-2.167518513,53.56407241
1800NE04711,Stakehill,Middleton,-2.171142,53.5641
1800NE04721,Stakehill,Middleton,-2.173041,53.56705
1800NEH0481,Stakehill,Middleton,-2.173878,53.57228
1800NEH0482,Stakehill,Middleton,-2.173878,53.57228
1800NEH0491,Stakehill,Middleton,-2.159647,53.5746
1800NEH0492,Stakehill,Middleton,-2.159647,53.5746
1800NEH0501,Stakehill,Middleton,-2.160442,53.57317
1800NEH0521,Stakehill,Middleton,-2.175279,53.57145
1800NEH0522,Stakehill,Middleton,-2.175279,53.57145
1800NEH1251,Stakehill,Middleton,-2.174024,53.57114
1800NEH1261,Stakehill,Middleton,-2.173189,53.56991
1800NEH1361,Stakehill,Middleton,-2.16256,53.56626
1800NEH1381,Stakehill,Middleton,-2.172877,53.56746
1800EH00611,Stalybridge,,-2.056364,53.4825
1800EH00651,Stalybridge,,-2.056711,53.48247
1800EH00801,Stalybridge,,-2.056183,53.48203
1800EH00811,Stalybridge,,-2.056409,53.48198
1800EH01421,Stalybridge,,-2.055736,53.48567
1800EH03331,Stalybridge,,-2.069614,53.47564
1800EH03341,Stalybridge,,-2.069268,53.47583
1800EH03351,Stalybridge,,-2.06823,53.47696
1800EH05721,Stalybridge,,-2.065772,53.48533
1800EH05731,Stalybridge,,-2.050233,53.48395
1800EH06801,Stalybridge,,-2.068277,53.47832
1800EH08021,Stalybridge,,-2.060629,53.48281
1800EH08381,Stalybridge,,-2.04321,53.4828
1800EH08391,Stalybridge,,-2.042742,53.48248
1800EH08401,Stalybridge,,-2.044927,53.48226
1800EH08411,Stalybridge,,-2.045936,53.48235
1800EH09361,Stalybridge,,-2.066622,53.47971
1800EH09371,Stalybridge,,-2.066381,53.47965
1800EH09381,Stalybridge,,-2.063835972,53.48066176
1800EH09391,Stalybridge,,-2.064167,53.48067
1800EH09401,Stalybridge,,-2.057598,53.48088
1800EH09411,Stalybridge,,-2.058336,53.48069
1800EH09421,Stalybridge,,-2.053244,53.48176
1800EH09431,Stalybridge,,-2.053154,53.4819
1800EH09441,Stalybridge,,-2.051406,53.48233
1800EH09451,Stalybridge,,-2.060433638,53.48282974
1800EH09491,Stalybridge,,-2.056532,53.48379
1800EH09501,Stalybridge,,-2.053578,53.48332
1800EH09761,Stalybridge,,-2.050013,53.48895
1800EH09771,Stalybridge,,-2.050555,53.48842
1800EH09781,Stalybridge,,-2.052993,53.48592
1800EH09791,Stalybridge,,-2.054153,53.48549
1800EH09801,Stalybridge,,-2.057032,53.48563
1800EH09811,Stalybridge,,-2.050218364,53.48411982
1800EH09821,Stalybridge,,-2.047807,53.48449
1800EH09851,Stalybridge,,-2.046843705,53.48493914
1800EH11481,Stalybridge,,-2.056304,53.48261
1800EH11491,Stalybridge,,-2.055414,53.48193
1800EH20521,Stalybridge,,-2.058838257,53.48422374
1800EH20522,Stalybridge,,-2.058672,53.48422
1800EH20541,Stalybridge,,-2.05918463,53.48406178
1800EH20542,Stalybridge,,-2.059244,53.4834
1800EH20551,Stalybridge,,-2.059033923,53.48405287
1800EH20552,Stalybridge,,-2.059079,53.48404
1800EH20561,Stalybridge,,-2.058642366,53.48423283
1800EH20562,Stalybridge,,-2.058913,53.48418
1800EH20571,Stalybridge,,-2.05709,53.48425
1800EH20572,Stalybridge,,-2.057075111,53.48421561
1800EH20573,Stalybridge,,-2.057075099,53.48420662
1800EH20581,Stalybridge,,-2.062214,53.48452
1800EH20591,Stalybridge,,-2.062199,53.48462
1800EH20601,Stalybridge,,-2.064626,53.48521
1800EH21411,Stalybridge,,-2.059142,53.48583
1800EH21421,Stalybridge,,-2.061146,53.48581
1800EH21431,Stalybridge,,-2.062954,53.48564
1800EH21451,Stalybridge,,-2.064853,53.48572
1800EH37171,Stalybridge,,-2.050654,53.48314
1800EH37181,Stalybridge,,-2.049523,53.48247
1800EH37191,Stalybridge,,-2.047607,53.48061
1800EH37201,Stalybridge,,-2.046808,53.48013
1800EH39461,Stalybridge,,-2.069151,53.47836
1800EH39471,Stalybridge,,-2.067178,53.4792
1800EH39481,Stalybridge,,-2.068926,53.47893
1800EH39491,Stalybridge,,-2.070871,53.47972
1800EH39501,Stalybridge,,-2.070992,53.47982
1800EHE0661,Stalybridge,,-2.05935,53.48409
1800EHE0671,Stalybridge,,-2.059124,53.48391
1800EHE0681,Stalybridge,,-2.058491,53.48422
1800EHH1131,Stalybridge,,-2.038081252,53.47727512
1800EHH1132,Stalybridge,,-2.040119,53.48119
1800EHH1851,Stalybridge,,-2.054573,53.48386
1800EHH1852,Stalybridge,,-2.054573,53.48386
1800EHH1861,Stalybridge,,-2.057978,53.4838
1800EHR0801,Stalybridge,,-2.063524,53.4842
1800EHT1391,Stalybridge,,-2.056243,53.48192
1800EHT1411,Stalybridge,,-2.059199,53.48382
1800SBYD0,Stalybridge,,-2.062802,53.48449
1800SEBS001,Stalybridge,,-2.058913,53.48414
1800SEBS002,Stalybridge,,-2.058898,53.48418
1800EH06821,Stamford Park,Stalybridge,-2.069013,53.4859
1800EH06831,Stamford Park,Stalybridge,-2.068846,53.48565
1800EH21281,Stamford Park,Stalybridge,-2.068295,53.48977
1800EH21291,Stamford Park,Stalybridge,-2.066938,53.48936
1800EH21471,Stamford Park,Stalybridge,-2.0685,53.48542
1800EH21481,Stamford Park,Stalybridge,-2.070669,53.48537
1800EH21491,Stamford Park,Stalybridge,-2.07367,53.48605
1800EH21501,Stamford Park,Stalybridge,-2.073595,53.48621
1800SJ10921,Stamford Park,Altrincham,-2.345413,53.38377
1800SJ10931,Stamford Park,Altrincham,-2.33711,53.38314
1800SJ11881,Stamford Park,Altrincham,-2.336252,53.38306
1800SJ11882,Stamford Park,Altrincham,-2.336312,53.38306
1800SJ11891,Stamford Park,Altrincham,-2.345774,53.38375
1800SJ12461,Stamford Park,Altrincham,-2.34157,53.3863
1800SJ40991,Stamford Park,Altrincham,-2.336752,53.38358
1800SJ41001,Stamford Park,Altrincham,-2.341155,53.38522
1800SJ41011,Stamford Park,Altrincham,-2.341863,53.38537
1800NC05271,Stand,Whitefield,-2.314715,53.54475
1800NC05281,Stand,Whitefield,-2.319626,53.54749
1800NC05291,Stand,Whitefield,-2.310062,53.54202
1800NC05301,Stand,Whitefield,-2.311893,53.54472
1800NC06011,Stand,Whitefield,-2.304748,53.54376
1800NC07001,Stand,Whitefield,-2.304267,53.544
1800NC33741,Stand,Whitefield,-2.309153,53.54771
1800NC33751,Stand,Whitefield,-2.30873,53.54755
1800NC33761,Stand,Whitefield,-2.314671,53.54485
1800NC33762,Stand,Whitefield,-2.314671,53.54485
1800NC33771,Stand,Whitefield,-2.319746,53.54744
1800NC33772,Stand,Whitefield,-2.319746,53.54744
1800NC48291,Stand,Whitefield,-2.310183,53.54199
1800NC48292,Stand,Whitefield,-2.310422012,53.54190283
1800NC48301,Stand,Whitefield,-2.311742,53.54474
1800NC48302,Stand,Whitefield,-2.311478297,53.54496448
1800NCH4121,Stand,Whitefield,-2.310378,53.54598
1800NCH4122,Stand,Whitefield,-2.310378,53.54598
1800NCH4441,Stand,Whitefield,-2.309962,53.53444
1800WK01181,Standish,Wigan,-2.653629,53.59442
1800WK01191,Standish,Wigan,-2.656895,53.59264
1800WK01201,Standish,Wigan,-2.661073,53.59024
1800WK01211,Standish,Wigan,-2.660653,53.5904
1800WK01221,Standish,Wigan,-2.663935,53.58971
1800WK01231,Standish,Wigan,-2.664234,53.58949
1800WK01241,Standish,Wigan,-2.666954,53.58855
1800WK01251,Standish,Wigan,-2.668359,53.58953
1800WK01261,Standish,Wigan,-2.668224,53.58962
1800WK01271,Standish,Wigan,-2.669876,53.59089
1800WK01281,Standish,Wigan,-2.670713,53.59227
1800WK01291,Standish,Wigan,-2.671371,53.59279
1800WK02011,Standish,Wigan,-2.678654,53.58811
1800WK02021,Standish,Wigan,-2.677716,53.58799
1800WK02031,Standish,Wigan,-2.673775,53.58622
1800WK02041,Standish,Wigan,-2.673259,53.5861
1800WK02051,Standish,Wigan,-2.67022,53.58444
1800WK02061,Standish,Wigan,-2.670352,53.58467
1800WK02071,Standish,Wigan,-2.665506,53.58585
1800WK02101,Standish,Wigan,-2.666486,53.58861
1800WK03241,Standish,Wigan,-2.665103502,53.58615985
1800WK03251,Standish,Wigan,-2.666004315,53.58772782
1800WK03281,Standish,Wigan,-2.664345057,53.58679736
1800WK03601,Standish,Wigan,-2.638385,53.57142
1800WK06481,Standish,Wigan,-2.649204,53.59554
1800WK07181,Standish,Wigan,-2.657628,53.59213
1800WK09491,Standish,Wigan,-2.653871,53.59443
1800WK09511,Standish,Wigan,-2.649327,53.59565
1800WK10801,Standish,Wigan,-2.663103,53.58672
1800WK13361,Standish,Wigan,-2.655051,53.58766
1800WK22611,Standish,Wigan,-2.647776,53.58809
1800WK22621,Standish,Wigan,-2.648062466,53.58804208
1800WK22631,Standish,Wigan,-2.655426,53.58752
1800WK22641,Standish,Wigan,-2.658959,53.58741
1800WK22651,Standish,Wigan,-2.65852,53.58735
1800WK22661,Standish,Wigan,-2.66362,53.58692
1800WK22681,Standish,Wigan,-2.66102,53.58491
1800WK22691,Standish,Wigan,-2.660805,53.58466
1800WK22701,Standish,Wigan,-2.657239,53.58171
1800WK22711,Standish,Wigan,-2.65794,53.58209
1800WK22721,Standish,Wigan,-2.655202,53.57989
1800WK22731,Standish,Wigan,-2.65575,53.58017
1800WK22811,Standish,Wigan,-2.638372,53.57158
1800WK23731,Standish,Wigan,-2.63588,53.56753
1800WK23741,Standish,Wigan,-2.636107371,53.56754965
1800WK23751,Standish,Wigan,-2.637316,53.56963
1800WK23761,Standish,Wigan,-2.637513,53.56971
1800WKH0781,Standish,Wigan,-2.64211,53.5972
1800WKH0782,Standish,Wigan,-2.638187,53.5974
1800WKH0791,Standish,Wigan,-2.65856,53.5899
1800WKH0792,Standish,Wigan,-2.658225,53.58876
1800WKH0801,Standish,Wigan,-2.66262,53.58886
1800WKH0802,Standish,Wigan,-2.661682,53.5886
1800WKH0811,Standish,Wigan,-2.66726,53.59016
1800WKH0812,Standish,Wigan,-2.665973,53.59058
1800WKH0821,Standish,Wigan,-2.65495,53.58482
1800WKH0822,Standish,Wigan,-2.653257,53.58399
1800WKH0831,Standish,Wigan,-2.65585,53.58392
1800WKH0832,Standish,Wigan,-2.65915,53.58414
1800WKH1831,Standish,Wigan,-2.666755,53.58844
1800WKH2311,Standish,Wigan,-2.65842,53.58994
1800WKH2312,Standish,Wigan,-2.657851,53.59098
1800WKH2331,Standish,Wigan,-2.65751,53.58635
1800WKH2332,Standish,Wigan,-2.657764,53.5873
1800WKH2341,Standish,Wigan,-2.65772,53.58637
1800WKH2342,Standish,Wigan,-2.656859,53.5854
1800WKH3411,Standish,Wigan,-2.67364665,53.59142423
1800WKH3412,Standish,Wigan,-2.673858,53.59143
1800WKH3661,Standish,Wigan,-2.660941,53.5905
1800WKH3662,Standish,Wigan,-2.660941,53.5905
1800WKH3671,Standish,Wigan,-2.66339,53.59156
1800WKH3672,Standish,Wigan,-2.66339,53.59156
1800WKH4031,Standish,Wigan,-2.6567,53.58972
1800WKH4032,Standish,Wigan,-2.655676,53.59095
1800WKH4191,Standish,Wigan,-2.65436,53.58971
1800WKH4291,Standish,Wigan,-2.672246,53.59171
1800WKH4591,Standish,Wigan,-2.65592,53.58385
1800WKH4601,Standish,Wigan,-2.6546,53.58486
1800WKH4611,Standish,Wigan,-2.66735,53.59023
1800WKH4621,Standish,Wigan,-2.66254,53.58893
1800WKH4631,Standish,Wigan,-2.64227,53.59727
1800WKH5071,Standish,Wigan,-2.66512,53.59003
1800WKH5081,Standish,Wigan,-2.66507,53.5901
1800WK23241,Standish Lower Ground,Wigan,-2.673061,53.56123
1800WK23251,Standish Lower Ground,Wigan,-2.671700295,53.56110807
1800WK23261,Standish Lower Ground,Wigan,-2.668687,53.56153
1800WK23271,Standish Lower Ground,Wigan,-2.667982,53.56183
1800WK23281,Standish Lower Ground,Wigan,-2.665598,53.56091
1800WK23291,Standish Lower Ground,Wigan,-2.66568,53.56035
1800WK23301,Standish Lower Ground,Wigan,-2.663314,53.55872
1800WK23311,Standish Lower Ground,Wigan,-2.662262,53.55808
1800WK23321,Standish Lower Ground,Wigan,-2.659489,53.55645
1800WKH0601,Standish Lower Ground,Wigan,-2.660931,53.55793
1800WKH0602,Standish Lower Ground,Wigan,-2.660931,53.55793
1800WKH1511,Standish Lower Ground,Wigan,-2.66834,53.55387
1800WKH1512,Standish Lower Ground,Wigan,-2.66834,53.55387
1800WKH1521,Standish Lower Ground,Wigan,-2.670961,53.55451
1800WKH1522,Standish Lower Ground,Wigan,-2.670961,53.55451
1800WKH1531,Standish Lower Ground,Wigan,-2.66431,53.5554
1800WKH1532,Standish Lower Ground,Wigan,-2.664387,53.55496
1800WKH4491,Standish Lower Ground,Wigan,-2.66408,53.55541
1800SG05491,Stanley Green,Cheadle Hulme,-2.213756,53.35906
1800SG05501,Stanley Green,Cheadle Hulme,-2.202588,53.35802
1800SG05701,Stanley Green,Cheadle Hulme,-2.214687,53.35895
1800SG05711,Stanley Green,Cheadle Hulme,-2.21637,53.35886
1800SG05721,Stanley Green,Cheadle Hulme,-2.218533,53.35881
1800SG35021,Stanley Green,Cheadle Hulme,-2.201721,53.35917
1800SG35031,Stanley Green,Cheadle Hulme,-2.201782,53.35927
1800SG35041,Stanley Green,Cheadle Hulme,-2.202496,53.35773
1800SG35051,Stanley Green,Cheadle Hulme,-2.204380516,53.3558688
1800SG35061,Stanley Green,Cheadle Hulme,-2.205666,53.35455
1800SG46481,Stanley Green,Cheadle Hulme,-2.218724,53.36099
1800SG46491,Stanley Green,Cheadle Hulme,-2.218876,53.36113
1800SGH2591,Stanley Green,Cheadle Hulme,-2.202617,53.35785
1800SGH2592,Stanley Green,Cheadle Hulme,-2.202617,53.35785
1800SGH2971,Stanley Green,Cheadle Hulme,-2.214154,53.35752
1800SGH2991,Stanley Green,Cheadle Hulme,-2.213987,53.35704
1800NE10111,Stansfield,Littleborough,-2.089666,53.66022
1800NE10191,Stansfield,Littleborough,-2.093413,53.65759
1800NE24151,Stansfield,Littleborough,-2.084184,53.65797
1800NE24161,Stansfield,Littleborough,-2.085014,53.65702
1800NE24171,Stansfield,Littleborough,-2.085015,53.65751
1800NE24181,Stansfield,Littleborough,-2.084956,53.65826
1800NE24191,Stansfield,Littleborough,-2.085019,53.65956
1800NE24201,Stansfield,Littleborough,-2.086231,53.66031
1800NE24211,Stansfield,Littleborough,-2.087911,53.66013
1800NE24221,Stansfield,Littleborough,-2.086276,53.65976
1800NE24231,Stansfield,Littleborough,-2.086146,53.65582
1800NE24241,Stansfield,Littleborough,-2.086341,53.65487
1800NEH1561,Stansfield,Littleborough,-2.086363,53.65819
1800NEH1562,Stansfield,Littleborough,-2.086363,53.65819
1800NEH1571,Stansfield,Littleborough,-2.085095,53.65955
1800NEH1572,Stansfield,Littleborough,-2.085095,53.65955
1800NEH3101,Stansfield,Littleborough,-2.09234,53.65792
1800NEH3102,Stansfield,Littleborough,-2.09234,53.65792
1800NEH3251,Stansfield,Littleborough,-2.085489,53.66001
1800NEH3252,Stansfield,Littleborough,-2.085489,53.66001
1800NEH3281,Stansfield,Littleborough,-2.08844,53.6601
1800NEH3282,Stansfield,Littleborough,-2.08844,53.6601
1800NEH4131,Stansfield,Littleborough,-2.088714,53.66086
1800NEH4132,Stansfield,Littleborough,-2.088714,53.66086
1800NE00811,Stanycliffe,Middleton,-2.184554,53.56192
1800NE00821,Stanycliffe,Middleton,-2.184417,53.56153
1800NE03091,Stanycliffe,Middleton,-2.187228,53.56232
1800NE03101,Stanycliffe,Middleton,-2.185618,53.56357
1800NE03111,Stanycliffe,Middleton,-2.183329,53.56487
1800NE03121,Stanycliffe,Middleton,-2.18318,53.56522
1800NEH0011,Stanycliffe,Middleton,-2.185963,53.56294
1800NEH0021,Stanycliffe,Middleton,-2.179965121,53.5619151
1800NEH0022,Stanycliffe,Middleton,-2.178865,53.56257
1800NEH0381,Stanycliffe,Middleton,-2.182194611,53.5607792
1800NEH0382,Stanycliffe,Middleton,-2.181035,53.56146
1800NEH0401,Stanycliffe,Middleton,-2.178677472,53.56087439
1800NEH0402,Stanycliffe,Middleton,-2.178105,53.5612
1800NEH3091,Stanycliffe,Middleton,-2.178889357,53.56099991
1800NEH3092,Stanycliffe,Middleton,-2.179854,53.56069
1800NEH4321,Stanycliffe,Middleton,-2.182361255,53.56091377
1800NEH4331,Stanycliffe,Middleton,-2.180191959,53.56200464
1800NC00421,Starling,Bury,-2.342268,53.59095
1800NC22141,Starling,Bury,-2.340175,53.59005
1800NC22151,Starling,Bury,-2.34037,53.58985
1800NC22161,Starling,Bury,-2.342513,53.58958
1800NC22171,Starling,Bury,-2.346122,53.58935
1800NC22181,Starling,Bury,-2.346136,53.58925
1800NC22291,Starling,Bury,-2.342558,53.5914
1800NC22301,Starling,Bury,-2.342176,53.59269
1800NC22311,Starling,Bury,-2.339869,53.59522
1800NC22321,Starling,Bury,-2.340009,53.59566
1800NC23121,Starling,Bury,-2.342512,53.58567
1800NC23131,Starling,Bury,-2.342619,53.58586
1800NC23141,Starling,Bury,-2.341679,53.58918
1800NEH0441,Starring Way,Littleborough,-2.109838919,53.64327189
1800NEH0442,Starring Way,Littleborough,-2.109357,53.64402
1800NEH2261,Starring Way,Littleborough,-2.11294382,53.64477901
1800NEH2262,Starring Way,Littleborough,-2.11231,53.64532
1800NEH2271,Starring Way,Littleborough,-2.109102878,53.64525895
1800NEH2272,Starring Way,Littleborough,-2.111144,53.64496
1800NEH2281,Starring Way,Littleborough,-2.109178163,53.64512406
1800NEH2282,Starring Way,Littleborough,-2.109057,53.6452
1800NEH2841,Starring Way,Littleborough,-2.113227342,53.64333165
1800NEH2842,Starring Way,Littleborough,-2.113848,53.64379
1800NEH2851,Starring Way,Littleborough,-2.111643878,53.64513976
1800NEH2852,Starring Way,Littleborough,-2.110778,53.64388
1800NEH4491,Starring Way,Littleborough,-2.113393609,53.64328655
1800NEH4501,Starring Way,Littleborough,-2.11306505,53.64485979
1800NEH4511,Starring Way,Littleborough,-2.111870589,53.64506764
1800NEH4521,Starring Way,Littleborough,-2.109929957,53.64337966
1800SG07081,Stepping Hill,,-2.127586,53.38405
1800SG07091,Stepping Hill,,-2.129597,53.38308
1800SG07101,Stepping Hill,,-2.129778,53.38307
1800SG09071,Stepping Hill,,-2.131329,53.38403
1800SG09081,Stepping Hill,,-2.126065,53.38332
1800SG09091,Stepping Hill,,-2.131284,53.38417
1800SG16151,Stepping Hill,,-2.130255,53.38694
1800SG16161,Stepping Hill,,-2.13057,53.38667
1800SG40021,Stepping Hill,,-2.132421,53.38691
1800SG40041,Stepping Hill,,-2.128355,53.38491
1800SG40141,Stepping Hill,,-2.131633,53.38518
1800SG40601,Stepping Hill,,-2.132481,53.38712
1800SG40611,Stepping Hill,,-2.126503,53.38413
1800SG40621,Stepping Hill,,-2.125417,53.38296
1800SG00011,Stockport,,-2.160682,53.40972
1800SG00521,Stockport,,-2.162895,53.41003
1800SG01851,Stockport,,-2.156623,53.40217
1800SG04621,Stockport,,-2.146578,53.41592
1800SG04631,Stockport,,-2.160994,53.41261
1800SG04641,Stockport,,-2.160755,53.41292
1800SG06371,Stockport,,-2.170613957,53.4104197
1800SG07541,Stockport,,-2.15958,53.40455
1800SG07551,Stockport,,-2.159715,53.40446
1800SG07561,Stockport,,-2.159476,53.40479
1800SG07571,Stockport,,-2.169456,53.40686
1800SG07581,Stockport,,-2.170123,53.40818
